The list_file_train:./annotation/DFEW_set_1_train.txt; The list_file_val:./annotation/DFEW_set_1_test.txt.********************0********************
Current learning rate: 0.01
Epoch: [0][  0/292]	Loss 2.0498 (2.0498)	Accuracy 18.750 (18.750)
Epoch: [172][150/292]	Loss 0.5842 (0.5577)	Accuracy 75.000 (79.512)
Epoch: [172][160/292]	Loss 0.7391 (0.5563)	Accuracy 68.750 (79.542)
Epoch: [172][170/292]	Loss 0.5832 (0.5586)	Accuracy 84.375 (79.532)
Epoch: [172][180/292]	Loss 0.5869 (0.5615)	Accuracy 84.375 (79.351)
Epoch: [172][190/292]	Loss 0.7869 (0.5630)	Accuracy 75.000 (79.336)
Epoch: [172][200/292]	Loss 0.3985 (0.5626)	Accuracy 84.375 (79.400)
Epoch: [172][210/292]	Loss 0.6098 (0.5600)	Accuracy 78.125 (79.517)
Epoch: [172][220/292]	Loss 0.6625 (0.5630)	Accuracy 81.250 (79.497)
Epoch: [172][230/292]	Loss 0.5120 (0.5628)	Accuracy 87.500 (79.532)
Epoch: [172][240/292]	Loss 0.6265 (0.5625)	Accuracy 81.250 (79.487)
Epoch: [172][250/292]	Loss 0.4959 (0.5652)	Accuracy 81.250 (79.370)
Epoch: [172][260/292]	Loss 0.7662 (0.5647)	Accuracy 65.625 (79.370)
Epoch: [172][270/292]	Loss 0.7045 (0.5655)	Accuracy 71.875 (79.267)
Epoch: [172][280/292]	Loss 0.7276 (0.5660)	Accuracy 62.500 (79.181)
Epoch: [172][290/292]	Loss 0.5945 (0.5674)	Accuracy 71.875 (79.102)
Test: [ 0/74]	Loss 1.5283 (1.5283)	Accuracy 53.125 (53.125)
Test: [10/74]	Loss 1.5801 (1.2049)	Accuracy 56.250 (60.795)
Test: [20/74]	Loss 1.3326 (1.2913)	Accuracy 59.375 (59.970)
Test: [30/74]	Loss 1.5566 (1.2867)	Accuracy 62.500 (59.879)
Test: [40/74]	Loss 1.1853 (1.2555)	Accuracy 65.625 (60.595)
Test: [50/74]	Loss 2.1865 (1.3045)	Accuracy 43.750 (59.988)
Test: [60/74]	Loss 0.6231 (1.2575)	Accuracy 71.875 (61.168)
Test: [70/74]	Loss 1.0135 (1.2305)	Accuracy 62.500 (61.708)
Current Accuracy: 61.768
The best accuracy: 64.07518005371094
An epoch time: {:.1f}s194.42653036117554
********************173********************
Current learning rate: 1e-05
Epoch: [173][  0/292]	Loss 0.6808 (0.6808)	Accuracy 75.000 (75.000)
Epoch: [173][ 10/292]	Loss 0.6443 (0.6821)	Accuracy 81.250 (73.864)
Epoch: [173][ 20/292]	Loss 0.4060 (0.6035)	Accuracy 87.500 (77.232)
Epoch: [173][ 30/292]	Loss 0.4198 (0.5930)	Accuracy 84.375 (77.923)
Epoch: [173][ 40/292]	Loss 0.5575 (0.5885)	Accuracy 75.000 (77.591)
Epoch: [173][ 50/292]	Loss 0.5948 (0.5825)	Accuracy 81.250 (78.370)
Epoch: [173][ 60/292]	Loss 0.4460 (0.5783)	Accuracy 84.375 (78.842)
Epoch: [173][ 70/292]	Loss 0.7855 (0.5905)	Accuracy 71.875 (78.609)
Epoch: [173][ 80/292]	Loss 0.5765 (0.6027)	Accuracy 75.000 (77.778)
Epoch: [173][ 90/292]	Loss 0.5292 (0.5976)	Accuracy 78.125 (77.850)
Epoch: [173][100/292]	Loss 0.6481 (0.6050)	Accuracy 68.750 (77.506)
Epoch: [173][110/292]	Loss 0.4451 (0.6002)	Accuracy 84.375 (77.675)
Epoch: [173][120/292]	Loss 0.4157 (0.5945)	Accuracy 81.250 (77.841)
Epoch: [173][130/292]	Loss 0.5865 (0.5925)	Accuracy 78.125 (77.958)
Epoch: [173][140/292]	Loss 0.6731 (0.5947)	Accuracy 75.000 (77.837)
Epoch: [173][150/292]	Loss 0.6983 (0.5937)	Accuracy 71.875 (77.690)
Epoch: [173][160/292]	Loss 0.4470 (0.5958)	Accuracy 87.500 (77.562)
Epoch: [173][170/292]	Loss 0.4585 (0.5989)	Accuracy 78.125 (77.522)
Epoch: [173][180/292]	Loss 0.6576 (0.5955)	Accuracy 71.875 (77.521)
Epoch: [173][190/292]	Loss 0.5271 (0.5908)	Accuracy 87.500 (77.798)
Epoch: [173][200/292]	Loss 0.6078 (0.5943)	Accuracy 78.125 (77.705)
Epoch: [173][210/292]	Loss 0.6399 (0.5913)	Accuracy 78.125 (77.799)
Epoch: [173][220/292]	Loss 0.5299 (0.5884)	Accuracy 87.500 (77.885)
Epoch: [173][230/292]	Loss 0.5285 (0.5854)	Accuracy 78.125 (78.003)
Epoch: [173][240/292]	Loss 0.7713 (0.5843)	Accuracy 78.125 (78.021)
Epoch: [173][250/292]	Loss 1.0500 (0.5838)	Accuracy 62.500 (78.125)
Epoch: [173][260/292]	Loss 0.7152 (0.5810)	Accuracy 65.625 (78.197)
Epoch: [173][270/292]	Loss 0.5419 (0.5805)	Accuracy 87.500 (78.148)
Epoch: [173][280/292]	Loss 0.5250 (0.5790)	Accuracy 75.000 (78.181)
Epoch: [173][290/292]	Loss 0.6433 (0.5794)	Accuracy 75.000 (78.222)
Test: [ 0/74]	Loss 1.5153 (1.5153)	Accuracy 56.250 (56.250)
Test: [10/74]	Loss 1.5928 (1.2038)	Accuracy 56.250 (61.364)
Test: [20/74]	Loss 1.3446 (1.2898)	Accuracy 59.375 (60.119)
Test: [30/74]	Loss 1.5667 (1.2822)	Accuracy 59.375 (60.181)
Test: [40/74]	Loss 1.1973 (1.2534)	Accuracy 71.875 (60.747)
Test: [50/74]	Loss 2.1880 (1.3008)	Accuracy 43.750 (60.172)
Test: [60/74]	Loss 0.5823 (1.2523)	Accuracy 71.875 (61.270)
Test: [70/74]	Loss 1.0350 (1.2242)	Accuracy 62.500 (61.928)
Current Accuracy: 61.939
The best accuracy: 64.07518005371094
An epoch time: {:.1f}s195.83230447769165
********************174********************
Current learning rate: 1e-05
Epoch: [174][  0/292]	Loss 0.4457 (0.4457)	Accuracy 81.250 (81.250)
Epoch: [174][ 10/292]	Loss 0.5044 (0.5400)	Accuracy 78.125 (79.545)
Epoch: [174][ 20/292]	Loss 0.6601 (0.5557)	Accuracy 75.000 (78.423)
Epoch: [174][ 30/292]	Loss 0.5900 (0.5505)	Accuracy 81.250 (78.427)
Epoch: [174][ 40/292]	Loss 0.7736 (0.5491)	Accuracy 78.125 (78.659)
Epoch: [174][ 50/292]	Loss 0.7557 (0.5591)	Accuracy 81.250 (78.860)
Epoch: [174][ 60/292]	Loss 0.8057 (0.5706)	Accuracy 71.875 (78.484)
Epoch: [174][ 70/292]	Loss 0.4845 (0.5650)	Accuracy 87.500 (78.741)
Epoch: [174][ 80/292]	Loss 0.3376 (0.5661)	Accuracy 81.250 (78.549)
Epoch: [174][ 90/292]	Loss 0.8374 (0.5632)	Accuracy 71.875 (78.537)
Epoch: [174][100/292]	Loss 0.4676 (0.5584)	Accuracy 84.375 (78.960)
Epoch: [174][110/292]	Loss 0.5136 (0.5536)	Accuracy 87.500 (79.279)
Epoch: [174][120/292]	Loss 0.7253 (0.5517)	Accuracy 75.000 (79.261)
Epoch: [174][130/292]	Loss 0.4233 (0.5529)	Accuracy 81.250 (79.294)
Epoch: [174][140/292]	Loss 0.8667 (0.5585)	Accuracy 59.375 (79.211)
Epoch: [174][150/292]	Loss 0.2757 (0.5573)	Accuracy 93.750 (79.139)
Epoch: [174][160/292]	Loss 0.5162 (0.5529)	Accuracy 81.250 (79.387)
Epoch: [174][170/292]	Loss 0.6147 (0.5524)	Accuracy 84.375 (79.368)
Epoch: [174][180/292]	Loss 0.3372 (0.5486)	Accuracy 90.625 (79.593)
Epoch: [174][190/292]	Loss 0.4960 (0.5490)	Accuracy 84.375 (79.679)
Epoch: [174][200/292]	Loss 0.6720 (0.5458)	Accuracy 81.250 (79.804)
Epoch: [174][210/292]	Loss 0.6258 (0.5465)	Accuracy 78.125 (79.665)
Epoch: [174][220/292]	Loss 0.6062 (0.5477)	Accuracy 78.125 (79.695)
Epoch: [174][230/292]	Loss 0.7743 (0.5522)	Accuracy 62.500 (79.545)
Epoch: [174][240/292]	Loss 0.5092 (0.5505)	Accuracy 87.500 (79.616)
Epoch: [174][250/292]	Loss 0.4941 (0.5491)	Accuracy 84.375 (79.706)
Epoch: [174][260/292]	Loss 0.4992 (0.5510)	Accuracy 78.125 (79.610)
Epoch: [174][270/292]	Loss 0.4868 (0.5488)	Accuracy 81.250 (79.739)
Epoch: [174][280/292]	Loss 0.5591 (0.5500)	Accuracy 75.000 (79.571)
Epoch: [174][290/292]	Loss 0.3650 (0.5469)	Accuracy 84.375 (79.747)
Test: [ 0/74]	Loss 1.5333 (1.5333)	Accuracy 53.125 (53.125)
Test: [10/74]	Loss 1.5788 (1.1887)	Accuracy 56.250 (61.932)
Test: [20/74]	Loss 1.3275 (1.2775)	Accuracy 59.375 (60.417)
Test: [30/74]	Loss 1.5345 (1.2675)	Accuracy 59.375 (60.282)
Test: [40/74]	Loss 1.1749 (1.2365)	Accuracy 68.750 (60.976)
Test: [50/74]	Loss 2.1631 (1.2860)	Accuracy 43.750 (60.355)
Test: [60/74]	Loss 0.6026 (1.2408)	Accuracy 71.875 (61.527)
Test: [70/74]	Loss 1.0451 (1.2168)	Accuracy 62.500 (61.928)
Current Accuracy: 61.768
The best accuracy: 64.07518005371094
An epoch time: {:.1f}s195.76346373558044
********************175********************
Current learning rate: 1e-05
Epoch: [175][  0/292]	Loss 0.5804 (0.5804)	Accuracy 75.000 (75.000)
Epoch: [175][ 10/292]	Loss 0.5322 (0.5662)	Accuracy 81.250 (77.841)
Epoch: [175][ 20/292]	Loss 0.4974 (0.5520)	Accuracy 81.250 (77.679)
Epoch: [175][ 30/292]	Loss 0.8933 (0.5843)	Accuracy 65.625 (77.319)
Epoch: [175][ 40/292]	Loss 0.5084 (0.5961)	Accuracy 75.000 (76.982)
Epoch: [175][ 50/292]	Loss 0.7002 (0.5988)	Accuracy 71.875 (76.961)
Epoch: [175][ 60/292]	Loss 0.5372 (0.5923)	Accuracy 81.250 (77.049)
Epoch: [175][ 70/292]	Loss 0.7374 (0.5999)	Accuracy 71.875 (76.805)
Epoch: [175][ 80/292]	Loss 0.5657 (0.5911)	Accuracy 81.250 (77.701)
Epoch: [175][ 90/292]	Loss 0.5879 (0.5855)	Accuracy 84.375 (77.988)
Epoch: [175][100/292]	Loss 0.3632 (0.5770)	Accuracy 84.375 (78.403)
Epoch: [175][110/292]	Loss 0.3729 (0.5690)	Accuracy 84.375 (78.716)
Epoch: [175][120/292]	Loss 0.5379 (0.5690)	Accuracy 84.375 (78.745)
Epoch: [175][130/292]	Loss 0.5269 (0.5638)	Accuracy 81.250 (78.960)
Epoch: [175][140/292]	Loss 0.4993 (0.5614)	Accuracy 87.500 (79.078)
Epoch: [175][150/292]	Loss 0.5295 (0.5583)	Accuracy 81.250 (79.305)
Epoch: [175][160/292]	Loss 0.4715 (0.5562)	Accuracy 84.375 (79.581)
Epoch: [175][170/292]	Loss 0.6173 (0.5588)	Accuracy 81.250 (79.624)
Epoch: [175][180/292]	Loss 0.5607 (0.5617)	Accuracy 81.250 (79.489)
Epoch: [175][190/292]	Loss 0.6671 (0.5620)	Accuracy 81.250 (79.516)
Epoch: [175][200/292]	Loss 0.4097 (0.5547)	Accuracy 90.625 (79.820)
Epoch: [175][210/292]	Loss 0.4775 (0.5577)	Accuracy 78.125 (79.621)
Epoch: [175][220/292]	Loss 0.3853 (0.5577)	Accuracy 90.625 (79.666)
Epoch: [175][230/292]	Loss 0.4213 (0.5579)	Accuracy 78.125 (79.640)
Epoch: [175][240/292]	Loss 0.4934 (0.5595)	Accuracy 81.250 (79.512)
Epoch: [175][250/292]	Loss 0.7349 (0.5592)	Accuracy 75.000 (79.557)
Epoch: [175][260/292]	Loss 0.3908 (0.5561)	Accuracy 87.500 (79.658)
Epoch: [175][270/292]	Loss 0.3846 (0.5568)	Accuracy 84.375 (79.636)
Epoch: [175][280/292]	Loss 0.4608 (0.5550)	Accuracy 84.375 (79.704)
Epoch: [175][290/292]	Loss 0.6867 (0.5550)	Accuracy 75.000 (79.714)
Test: [ 0/74]	Loss 1.5145 (1.5145)	Accuracy 53.125 (53.125)
Test: [10/74]	Loss 1.5661 (1.2040)	Accuracy 56.250 (59.943)
Test: [20/74]	Loss 1.3416 (1.2922)	Accuracy 53.125 (58.929)
Test: [30/74]	Loss 1.5614 (1.2811)	Accuracy 59.375 (59.476)
Test: [40/74]	Loss 1.1829 (1.2506)	Accuracy 68.750 (60.290)
Test: [50/74]	Loss 2.1946 (1.2992)	Accuracy 46.875 (59.926)
Test: [60/74]	Loss 0.6250 (1.2526)	Accuracy 68.750 (60.912)
Test: [70/74]	Loss 1.0697 (1.2267)	Accuracy 62.500 (61.400)
Current Accuracy: 61.384
The best accuracy: 64.07518005371094
An epoch time: {:.1f}s194.42084741592407
********************176********************
Current learning rate: 1e-05
Epoch: [176][  0/292]	Loss 0.6091 (0.6091)	Accuracy 75.000 (75.000)
Epoch: [176][ 10/292]	Loss 0.6555 (0.5549)	Accuracy 81.250 (79.830)
Epoch: [176][ 20/292]	Loss 0.4948 (0.5419)	Accuracy 81.250 (79.762)
Epoch: [176][ 30/292]	Loss 0.6107 (0.5458)	Accuracy 78.125 (80.544)
Epoch: [176][ 40/292]	Loss 0.4855 (0.5419)	Accuracy 78.125 (79.878)
Epoch: [176][ 50/292]	Loss 0.7204 (0.5525)	Accuracy 68.750 (79.167)
Epoch: [176][ 60/292]	Loss 0.6561 (0.5565)	Accuracy 75.000 (79.047)
Epoch: [176][ 70/292]	Loss 0.6399 (0.5589)	Accuracy 75.000 (78.785)
Epoch: [176][ 80/292]	Loss 0.3970 (0.5550)	Accuracy 87.500 (79.128)
Epoch: [176][ 90/292]	Loss 0.4233 (0.5520)	Accuracy 87.500 (79.327)
Epoch: [176][100/292]	Loss 0.5471 (0.5521)	Accuracy 81.250 (79.239)
Epoch: [176][110/292]	Loss 0.6217 (0.5553)	Accuracy 81.250 (79.223)
Epoch: [176][120/292]	Loss 0.4526 (0.5526)	Accuracy 81.250 (79.081)
Epoch: [176][130/292]	Loss 0.3808 (0.5527)	Accuracy 81.250 (78.936)
Epoch: [176][140/292]	Loss 0.3899 (0.5487)	Accuracy 87.500 (79.189)
Epoch: [176][150/292]	Loss 0.6306 (0.5488)	Accuracy 75.000 (79.325)
Epoch: [176][160/292]	Loss 0.6452 (0.5533)	Accuracy 71.875 (79.193)
Epoch: [176][170/292]	Loss 0.3290 (0.5537)	Accuracy 87.500 (79.203)
Epoch: [176][180/292]	Loss 0.6683 (0.5574)	Accuracy 71.875 (79.109)
Epoch: [176][190/292]	Loss 0.6547 (0.5568)	Accuracy 68.750 (79.205)
Epoch: [176][200/292]	Loss 0.6599 (0.5559)	Accuracy 75.000 (79.198)
Epoch: [176][210/292]	Loss 0.9190 (0.5575)	Accuracy 59.375 (79.102)
Epoch: [176][220/292]	Loss 0.6008 (0.5574)	Accuracy 71.875 (79.044)
Epoch: [176][230/292]	Loss 0.6406 (0.5590)	Accuracy 68.750 (78.910)
Epoch: [176][240/292]	Loss 0.6686 (0.5586)	Accuracy 75.000 (78.968)
Epoch: [176][250/292]	Loss 0.7044 (0.5615)	Accuracy 75.000 (78.897)
Epoch: [176][260/292]	Loss 0.4257 (0.5589)	Accuracy 81.250 (78.999)
Epoch: [176][270/292]	Loss 0.5609 (0.5589)	Accuracy 78.125 (78.955)
Epoch: [176][280/292]	Loss 0.5494 (0.5589)	Accuracy 81.250 (78.981)
Epoch: [176][290/292]	Loss 0.6113 (0.5592)	Accuracy 81.250 (78.963)
Test: [ 0/74]	Loss 1.5380 (1.5380)	Accuracy 53.125 (53.125)
Test: [10/74]	Loss 1.5894 (1.2065)	Accuracy 56.250 (61.364)
Test: [20/74]	Loss 1.3426 (1.2941)	Accuracy 56.250 (59.970)
Test: [30/74]	Loss 1.5338 (1.2898)	Accuracy 62.500 (60.383)
Test: [40/74]	Loss 1.1812 (1.2583)	Accuracy 65.625 (60.976)
Test: [50/74]	Loss 2.2066 (1.3079)	Accuracy 43.750 (60.110)
Test: [60/74]	Loss 0.6372 (1.2594)	Accuracy 68.750 (61.219)
Test: [70/74]	Loss 1.0456 (1.2312)	Accuracy 62.500 (61.664)
Current Accuracy: 61.640
The best accuracy: 64.07518005371094
An epoch time: {:.1f}s194.76553392410278
********************177********************
Current learning rate: 1e-05
Epoch: [177][  0/292]	Loss 0.4537 (0.4537)	Accuracy 84.375 (84.375)
Epoch: [177][ 10/292]	Loss 0.7730 (0.6226)	Accuracy 68.750 (74.148)
Epoch: [177][ 20/292]	Loss 0.4858 (0.5909)	Accuracy 84.375 (77.976)
Epoch: [177][ 30/292]	Loss 0.4365 (0.5728)	Accuracy 84.375 (78.931)
Epoch: [177][ 40/292]	Loss 0.9644 (0.5624)	Accuracy 71.875 (79.573)
Epoch: [177][ 50/292]	Loss 0.4438 (0.5801)	Accuracy 84.375 (78.983)
Epoch: [177][ 60/292]	Loss 0.6296 (0.5784)	Accuracy 81.250 (79.201)
Epoch: [177][ 70/292]	Loss 0.5770 (0.5790)	Accuracy 71.875 (78.873)
Epoch: [177][ 80/292]	Loss 0.2211 (0.5693)	Accuracy 93.750 (79.167)
Epoch: [177][ 90/292]	Loss 0.4348 (0.5642)	Accuracy 84.375 (79.361)
Epoch: [177][100/292]	Loss 0.5517 (0.5617)	Accuracy 81.250 (79.425)
Epoch: [177][110/292]	Loss 0.6266 (0.5614)	Accuracy 71.875 (79.195)
Epoch: [177][120/292]	Loss 0.5951 (0.5646)	Accuracy 81.250 (79.106)
Epoch: [177][130/292]	Loss 0.6831 (0.5616)	Accuracy 78.125 (79.222)
Epoch: [177][140/292]	Loss 0.5305 (0.5657)	Accuracy 87.500 (79.122)
Epoch: [177][150/292]	Loss 0.3343 (0.5635)	Accuracy 87.500 (79.139)
Epoch: [177][160/292]	Loss 0.3480 (0.5630)	Accuracy 87.500 (79.076)
Epoch: [177][170/292]	Loss 0.6720 (0.5610)	Accuracy 78.125 (79.295)
Epoch: [177][180/292]	Loss 0.6209 (0.5568)	Accuracy 81.250 (79.437)
Epoch: [177][190/292]	Loss 0.5849 (0.5542)	Accuracy 78.125 (79.565)
Epoch: [177][200/292]	Loss 0.5899 (0.5521)	Accuracy 75.000 (79.633)
Epoch: [177][210/292]	Loss 0.6039 (0.5496)	Accuracy 78.125 (79.621)
Epoch: [177][220/292]	Loss 0.3176 (0.5465)	Accuracy 87.500 (79.808)
Epoch: [177][230/292]	Loss 0.7169 (0.5463)	Accuracy 71.875 (79.775)
Epoch: [177][240/292]	Loss 0.6816 (0.5477)	Accuracy 71.875 (79.759)
Epoch: [177][250/292]	Loss 0.3864 (0.5478)	Accuracy 81.250 (79.656)
Epoch: [177][260/292]	Loss 0.3311 (0.5458)	Accuracy 81.250 (79.646)
Epoch: [177][270/292]	Loss 0.6348 (0.5459)	Accuracy 75.000 (79.670)
Epoch: [177][280/292]	Loss 0.5160 (0.5493)	Accuracy 84.375 (79.582)
Epoch: [177][290/292]	Loss 0.5742 (0.5484)	Accuracy 75.000 (79.553)
Test: [ 0/74]	Loss 1.5651 (1.5651)	Accuracy 56.250 (56.250)
Test: [10/74]	Loss 1.6510 (1.2109)	Accuracy 53.125 (60.795)
Test: [20/74]	Loss 1.3493 (1.3014)	Accuracy 59.375 (60.417)
Test: [30/74]	Loss 1.5518 (1.2908)	Accuracy 56.250 (60.685)
Test: [40/74]	Loss 1.1796 (1.2585)	Accuracy 71.875 (61.357)
Test: [50/74]	Loss 2.2508 (1.3126)	Accuracy 43.750 (60.600)
Test: [60/74]	Loss 0.6348 (1.2649)	Accuracy 71.875 (61.936)
Test: [70/74]	Loss 1.0657 (1.2423)	Accuracy 65.625 (62.324)
Current Accuracy: 62.324
The best accuracy: 64.07518005371094
An epoch time: {:.1f}s195.65894198417664
********************178********************
Current learning rate: 1e-05
Epoch: [178][  0/292]	Loss 0.5017 (0.5017)	Accuracy 84.375 (84.375)
Epoch: [178][ 10/292]	Loss 0.4346 (0.5927)	Accuracy 84.375 (77.273)
Epoch: [178][ 20/292]	Loss 0.3533 (0.5936)	Accuracy 87.500 (77.827)
Epoch: [178][ 30/292]	Loss 0.8846 (0.6058)	Accuracy 71.875 (77.117)
Epoch: [178][ 40/292]	Loss 0.2319 (0.6039)	Accuracy 93.750 (77.896)
Epoch: [178][ 50/292]	Loss 0.8833 (0.5893)	Accuracy 65.625 (77.941)
Epoch: [178][ 60/292]	Loss 0.4648 (0.5708)	Accuracy 87.500 (78.842)
Epoch: [178][ 70/292]	Loss 0.6129 (0.5666)	Accuracy 84.375 (78.785)
Epoch: [178][ 80/292]	Loss 0.4263 (0.5527)	Accuracy 84.375 (79.360)
Epoch: [178][ 90/292]	Loss 0.8143 (0.5613)	Accuracy 71.875 (79.121)
Epoch: [178][100/292]	Loss 0.3879 (0.5595)	Accuracy 84.375 (79.208)
Epoch: [178][110/292]	Loss 0.8020 (0.5543)	Accuracy 81.250 (79.392)
Epoch: [178][120/292]	Loss 0.5864 (0.5477)	Accuracy 78.125 (79.752)
Epoch: [178][130/292]	Loss 0.6202 (0.5496)	Accuracy 78.125 (79.771)
Epoch: [178][140/292]	Loss 0.3720 (0.5535)	Accuracy 93.750 (79.699)
Epoch: [178][150/292]	Loss 0.9116 (0.5530)	Accuracy 65.625 (79.719)
Epoch: [178][160/292]	Loss 0.6964 (0.5550)	Accuracy 78.125 (79.814)
Epoch: [178][170/292]	Loss 0.5962 (0.5622)	Accuracy 78.125 (79.496)
Epoch: [178][180/292]	Loss 0.8083 (0.5620)	Accuracy 75.000 (79.523)
Epoch: [178][190/292]	Loss 0.5417 (0.5618)	Accuracy 75.000 (79.499)
Epoch: [178][200/292]	Loss 0.3262 (0.5566)	Accuracy 93.750 (79.773)
Epoch: [178][210/292]	Loss 0.4277 (0.5556)	Accuracy 84.375 (79.621)
Epoch: [178][220/292]	Loss 0.6892 (0.5571)	Accuracy 75.000 (79.468)
Epoch: [178][230/292]	Loss 0.7098 (0.5574)	Accuracy 78.125 (79.424)
Epoch: [178][240/292]	Loss 0.4925 (0.5564)	Accuracy 75.000 (79.461)
Epoch: [178][250/292]	Loss 0.4086 (0.5529)	Accuracy 84.375 (79.544)
Epoch: [178][260/292]	Loss 0.6890 (0.5548)	Accuracy 78.125 (79.490)
Epoch: [178][270/292]	Loss 0.6659 (0.5568)	Accuracy 75.000 (79.486)
Epoch: [178][280/292]	Loss 0.6838 (0.5602)	Accuracy 71.875 (79.326)
Epoch: [178][290/292]	Loss 0.4603 (0.5617)	Accuracy 81.250 (79.242)
Test: [ 0/74]	Loss 1.5602 (1.5602)	Accuracy 56.250 (56.250)
Test: [10/74]	Loss 1.6452 (1.2103)	Accuracy 56.250 (61.932)
Test: [20/74]	Loss 1.3571 (1.3080)	Accuracy 59.375 (60.417)
Test: [30/74]	Loss 1.5721 (1.3043)	Accuracy 59.375 (60.383)
Test: [40/74]	Loss 1.2282 (1.2714)	Accuracy 65.625 (60.595)
Test: [50/74]	Loss 2.2511 (1.3222)	Accuracy 43.750 (59.865)
Test: [60/74]	Loss 0.5973 (1.2725)	Accuracy 75.000 (61.270)
Test: [70/74]	Loss 1.0014 (1.2462)	Accuracy 68.750 (61.752)
Current Accuracy: 61.811
The best accuracy: 64.07518005371094
An epoch time: {:.1f}s195.86102056503296
********************179********************
Current learning rate: 1e-05
Epoch: [179][  0/292]	Loss 0.6979 (0.6979)	Accuracy 78.125 (78.125)
Epoch: [179][ 10/292]	Loss 0.4292 (0.6294)	Accuracy 93.750 (77.841)
Epoch: [179][ 20/292]	Loss 0.3507 (0.6029)	Accuracy 84.375 (77.976)
Epoch: [179][ 30/292]	Loss 0.5258 (0.5816)	Accuracy 78.125 (78.226)
Epoch: [179][ 40/292]	Loss 0.4667 (0.5779)	Accuracy 84.375 (78.125)
Epoch: [179][ 50/292]	Loss 0.6755 (0.5575)	Accuracy 78.125 (79.473)
Epoch: [179][ 60/292]	Loss 0.6522 (0.5557)	Accuracy 68.750 (79.559)
Epoch: [179][ 70/292]	Loss 0.4139 (0.5578)	Accuracy 81.250 (79.093)
Epoch: [179][ 80/292]	Loss 0.5641 (0.5452)	Accuracy 84.375 (79.938)
Epoch: [179][ 90/292]	Loss 0.5500 (0.5523)	Accuracy 81.250 (79.773)
Epoch: [179][100/292]	Loss 0.5095 (0.5591)	Accuracy 87.500 (79.486)
Epoch: [179][110/292]	Loss 0.4286 (0.5565)	Accuracy 87.500 (79.617)
Epoch: [179][120/292]	Loss 0.4679 (0.5578)	Accuracy 84.375 (79.520)
Epoch: [179][130/292]	Loss 0.4477 (0.5558)	Accuracy 87.500 (79.652)
Epoch: [179][140/292]	Loss 0.5858 (0.5534)	Accuracy 78.125 (79.809)
Epoch: [179][150/292]	Loss 0.5078 (0.5483)	Accuracy 84.375 (80.070)
Epoch: [179][160/292]	Loss 0.2913 (0.5522)	Accuracy 93.750 (79.969)
Epoch: [179][170/292]	Loss 0.4707 (0.5564)	Accuracy 84.375 (79.861)
Epoch: [179][180/292]	Loss 0.6515 (0.5539)	Accuracy 75.000 (79.869)
Epoch: [179][190/292]	Loss 0.6946 (0.5534)	Accuracy 68.750 (79.827)
Epoch: [179][200/292]	Loss 0.5872 (0.5557)	Accuracy 81.250 (79.649)
Epoch: [179][210/292]	Loss 0.4556 (0.5578)	Accuracy 87.500 (79.562)
Epoch: [179][220/292]	Loss 0.8349 (0.5575)	Accuracy 71.875 (79.610)
Epoch: [179][230/292]	Loss 0.3805 (0.5574)	Accuracy 90.625 (79.654)
Epoch: [179][240/292]	Loss 0.5845 (0.5541)	Accuracy 84.375 (79.850)
Epoch: [179][250/292]	Loss 0.4656 (0.5528)	Accuracy 87.500 (79.880)
Epoch: [179][260/292]	Loss 0.6035 (0.5496)	Accuracy 81.250 (80.005)
Epoch: [179][270/292]	Loss 0.3707 (0.5496)	Accuracy 87.500 (79.970)
Epoch: [179][280/292]	Loss 0.8396 (0.5494)	Accuracy 65.625 (79.949)
Epoch: [179][290/292]	Loss 0.7650 (0.5535)	Accuracy 68.750 (79.800)
Test: [ 0/74]	Loss 1.5652 (1.5652)	Accuracy 56.250 (56.250)
Test: [10/74]	Loss 1.6838 (1.2178)	Accuracy 56.250 (61.932)
Test: [20/74]	Loss 1.3986 (1.3114)	Accuracy 62.500 (60.417)
Test: [30/74]	Loss 1.5842 (1.3055)	Accuracy 59.375 (60.383)
Test: [40/74]	Loss 1.2075 (1.2769)	Accuracy 68.750 (60.747)
Test: [50/74]	Loss 2.2723 (1.3257)	Accuracy 43.750 (60.172)
Test: [60/74]	Loss 0.5901 (1.2733)	Accuracy 78.125 (61.527)
Test: [70/74]	Loss 1.0894 (1.2451)	Accuracy 65.625 (62.192)
Current Accuracy: 62.196
The best accuracy: 64.07518005371094
An epoch time: {:.1f}s195.7701416015625
********************180********************
Current learning rate: 1e-05
Epoch: [180][  0/292]	Loss 0.4470 (0.4470)	Accuracy 84.375 (84.375)
Epoch: [180][ 10/292]	Loss 0.4503 (0.5909)	Accuracy 78.125 (76.989)
Epoch: [180][ 20/292]	Loss 0.4342 (0.5639)	Accuracy 84.375 (78.423)
Epoch: [180][ 30/292]	Loss 0.2239 (0.5442)	Accuracy 96.875 (79.738)
Epoch: [180][ 40/292]	Loss 0.6793 (0.5509)	Accuracy 75.000 (79.954)
Epoch: [180][ 50/292]	Loss 0.5991 (0.5475)	Accuracy 75.000 (79.841)
Epoch: [180][ 60/292]	Loss 0.8436 (0.5637)	Accuracy 68.750 (78.996)
Epoch: [180][ 70/292]	Loss 0.4594 (0.5625)	Accuracy 87.500 (79.401)
Epoch: [180][ 80/292]	Loss 0.7643 (0.5611)	Accuracy 68.750 (79.591)
